iter	MultiClass
337	0.0006826775054
338	0.000679269685
339	0.0006763398526
340	0.0006733959693
341	0.0006709172966
342	0.0006679181332
343	0.0006655237074
344	0.0006631445291
345	0.000660718528
346	0.0006573529038
347	0.0006550316948
348	0.0006524025367
349	0.0006501187258
350	0.0006478533056
351	0.0006455147807
352	0.0006432766067
353	0.0006409936202
354	0.0006387424342
355	0.0006365016907
356	0.0006342673803
357	0.0006320492723
358	0.000629473169
359	0.0006272883203
360	0.0006251271823
361	0.0006237016376
362	0.0006216145318
363	0.000619502114
364	0.0006173858301
365	0.0006153019785
366	0.0006132686926
367	0.0006112481996
368	0.0006092419369
369	0.000607252355
370	0.0006052367782
371	0.0006032313539
372	0.0006008343963
373	0.0005988584673
374	0.000596648261
375	0.0005947133522
376	0.0005927795469
377	0.0005908942273
378	0.0005889921621
379	0.0005870709776
380	0.0005851878727
381	0.0005833524164
382	0.0005811190103
383	0.0005792729164
384	0.0005774150829
385	0.0005755896711
386	0.0005735913284
387	0.0005717932243
388	0.0005699917117
389	0.0005682504018
390	0.0005665190144
391	0.0005644153711
392	0.0005627069144
393	0.0005607506108
394	0.0005590328685
395	0.0005573389263
396	0.0005556738936
397	0.0005540161236
398	0.0005523385845
399	0.0005507001627
400	0.0005490741666
401	0.0005471322044
402	0.000545505842
403	0.0005439110656
404	0.000542280297
405	0.0005404982066
406	0.0005389301241
407	0.0005373729656
408	0.0005358225869
409	0.0005342340216
410	0.00053270418
411	0.0005311815062
412	0.0005296670648
413	0.0005281679623
414	0.0005266729721
415	0.0005248449142
416	0.0005233668658
417	0.0005218972261
418	0.0005204359229
419	0.0005187941658
420	0.0005173497598
421	0.0005158696033
422	0.0005149077682
423	0.0005132045907
424	0.0005117940347
425	0.0005103891119
426	0.0005095034219
427	0.0005081130614
428	0.0005067303516
429	0.000505354206
430	0.000503985602
431	0.0005026248232
432	0.0005012721092
433	0.0004996665423
434	0.000498122348
435	0.0004964930802
436	0.0004949107369
437	0.0004937380232
438	0.0004924321893
439	0.0004910938461
440	0.0004897996689
441	0.0004884632502
442	0.0004871834533
443	0.0004859114054
444	0.0004846460596
445	0.0004833498697
446	0.0004818574245
447	0.0004806133415
448	0.0004793757385
449	0.0004781445645
450	0.0004769181182
451	0.0004756737506
452	0.0004744616686
453	0.00047302316
454	0.0004713228085
455	0.0004701109589
456	0.0004689268013
457	0.0004672503994
458	0.0004660815036
459	0.0004649170779
460	0.0004636739218
461	0.0004623011781
462	0.0004611210949
463	0.0004599817284
464	0.0004586308749
465	0.0004575022209
466	0.0004560125795
467	0.0004548978607
468	0.0004537878257
469	0.0004526832608
470	0.000451088898
471	0.0004499647567
472	0.0004488796676
473	0.0004477994979
474	0.0004467258307
475	0.0004456235766
476	0.0004445363756
477	0.0004434452588
478	0.0004423915906
479	0.0004411416193
480	0.0004400656548
481	0.0004390269739
482	0.0004379530921
483	0.0004369011894
484	0.0004358544822
485	0.000434641719
486	0.0004336284669
487	0.0004326199851
488	0.0004313910312
489	0.0004303703373
490	0.000429254004
491	0.0004278594343
492	0.0004268781619
493	0.0004259014307
494	0.000424555217
495	0.0004235890081
496	0.0004226272958
497	0.0004216402997
498	0.0004206874168
499	0.0004197180445
500	0.0004187449073
501	0.0004176257916
502	0.0004170320215
503	0.0004160997746
504	0.0004149957827
505	0.0004140713827
506	0.0004129742817
507	0.0004120610084
508	0.0004109714828
509	0.0004099577533
510	0.0004090568664
511	0.000408132212
512	0.0004072393854
513	0.0004064419426
514	0.0004055564938
515	0.0004046554688
516	0.000403868899
517	0.0004029937298
518	0.0004021057547
519	0.0004012345746
520	0.0003999604295
521	0.000399102058
522	0.0003982482326
523	0.0003973972727
524	0.0003965515614
525	0.0003958330237
526	0.0003949921082
527	0.0003941558118
528	0.000393297056
529	0.0003922753019
530	0.0003910386521
531	0.0003902178279
532	0.0003894014602
533	0.0003886870797
534	0.0003878763315
535	0.000387070019
536	0.0003862660736
537	0.0003854652535
538	0.0003845155472
539	0.0003836978753
540	0.0003828838067
541	0.0003824783195
542	0.0003815435303
543	0.0003807385867
544	0.0003802049899
545	0.00037942662
546	0.0003786542105
547	0.0003781246588
548	0.0003773584799
549	0.0003765711022
550	0.0003758109586
551	0.0003749474893
552	0.0003740195954
553	0.0003732514865
554	0.0003723996689
555	0.0003715520296
556	0.0003702606124
557	0.0003695259879
558	0.0003686528574
559	0.0003677847417
560	0.0003670587684
561	0.0003661920687
562	0.000365473208
563	0.0003649793687
564	0.0003642650648
565	0.0003635506281
566	0.0003627009453
567	0.0003618528281
568	0.0003610158826
569	0.0003602738287
570	0.00035982502
571	0.0003591306015
572	0.0003584217484
573	0.0003577330295
574	0.0003570459493
575	0.0003562570511
576	0.0003556293455
577	0.0003549341082
578	0.0003542583978
579	0.0003538069899
580	0.0003530070281
581	0.0003523385583
582	0.0003515764018
583	0.0003507866651
584	0.0003501264704
585	0.0003494481009
586	0.0003487718964
587	0.0003480023713
588	0.0003471984011
589	0.0003464291021
590	0.000345785295
591	0.0003451431557
592	0.0003444132664
593	0.000343776757
594	0.0003431421119
595	0.0003424944212
596	0.0003420454656
597	0.0003414176922
598	0.0003406688634
599	0.0003399466713
600	0.0003393092408
601	0.0003390372318
602	0.0003383149119
603	0.0003377001564
604	0.0003370876583
605	0.0003364772348
606	0.0003358576486
607	0.0003352523604
608	0.0003346492747
609	0.0003341286947
610	0.0003335301134
611	0.0003321906005
612	0.0003315967718
613	0.0003309872
614	0.0003303169271
615	0.0003297120792
616	0.0003292079982
617	0.0003286071755
618	0.0003280162332
619	0.000327438848
620	0.0003267279744
621	0.0003262284415
622	0.0003256567869
623	0.0003250020892
624	0.0003244350316
625	0.0003237963103
626	0.0003232219878
627	0.0003225634497
628	0.0003220048884
629	0.0003214340477
630	0.0003208793234
631	0.0003203270669
632	0.0003196775615
633	0.0003191109888
634	0.0003183199207
635	0.0003177753589
636	0.0003171524764
637	0.0003164918986
638	0.0003159363577
639	0.0003153108054
640	0.0003146767921
641	0.000314145001
642	0.0003134994984
643	0.0003131374436
644	0.0003125981721
645	0.0003120554914
646	0.0003116859146
647	0.0003111633172
648	0.0003105115109
649	0.0003099811222
650	0.0003094648747
651	0.0003088848032
652	0.0003083722583
653	0.0003077662147
654	0.0003072569695
655	0.0003067302256
656	0.0003061306219
657	0.0003054617736
658	0.0003049035461
659	0.0003045461315
660	0.0003040356545
661	0.0003035269407
662	0.0003030314169
663	0.0003025261186
664	0.0003020963425
665	0.0003015933007
666	0.0003010135968
667	0.0003003676495
668	0.0002998828352
669	0.0002993994993
670	0.0002989174662
671	0.000298421394
672	0.0002979431024
673	0.000297466431
674	0.0002969910106
675	0.0002965171258
676	0.0002960333724
677	0.0002955469815
678	0.0002950664901
679	0.0002943529032
680	0.0002938877255
681	0.0002934057308
682	0.0002929279311
683	0.0002923770319
684	0.0002919014041
685	0.0002913659275
686	0.0002908947236
687	0.0002904402639
688	0.0002898836535
689	0.0002893334725
690	0.0002888687084
691	0.0002884630202
692	0.0002879293453
693	0.0002874837294
694	0.0002870287635
695	0.0002865857072
696	0.0002860622698
697	0.0002855575233
698	0.0002851047522
699	0.0002846534723
700	0.0002842182601
701	0.0002837842618
702	0.0002833510359
703	0.0002829198404
704	0.0002824794182
705	0.0002819700523
706	0.0002815881696
707	0.0002811526845
708	0.0002807275872
709	0.0002803036766
710	0.0002800565855
711	0.0002796351045
712	0.0002792149056
713	0.0002787960016
714	0.0002783783678
715	0.0002778839707
716	0.0002775092543
717	0.000277087067
718	0.0002765976175
719	0.0002761864642
720	0.0002757764621
721	0.0002752914106
722	0.0002748841084
723	0.0002744023643
724	0.0002737984913
725	0.0002733210641
726	0.0002729598847
727	0.0002725593147
728	0.0002724420867
729	0.000272042758
730	0.0002716449076
731	0.0002712482162
732	0.0002708526959
733	0.0002704464364
734	0.0002700513837
735	0.0002695861501
736	0.0002691952364
737	0.0002688054692
738	0.0002684171096
739	0.0002679463114
740	0.0002673176334
741	0.0002669695097
742	0.0002665734008
743	0.0002659846614
744	0.0002656040271
745	0.0002651405146
746	0.0002646800799
747	0.0002642954039
748	0.0002636845968
749	0.0002633015721
750	0.0002629284516
751	0.000262549182
752	0.000262178807
753	0.0002617968625
754	0.0002614280311
755	0.0002610607031
756	0.0002606944182
757	0.0002603292725
758	0.0002599944567
759	0.0002596311321
760	0.0002592683918
761	0.0002588993888
762	0.0002585389649
763	0.000258100314
764	0.0002576732414
765	0.0002574141273
766	0.0002569753847
767	0.0002566707229
768	0.000256316561
769	0.0002559503528
770	0.0002555328962
771	0.0002551785067
772	0.0002549477137
773	0.0002545979374
774	0.000254240801
775	0.0002538932134
776	0.0002535465866
777	0.0002531924387
778	0.0002529925433
779	0.0002526481438
780	0.0002524386415
781	0.0002520961605
782	0.0002517544309
783	0.0002514052851
784	0.0002509908176
785	0.0002506517477
786	0.00025024871
787	0.0002499006092
788	0.0002495629445
789	0.0002492279802
790	0.0002488827539
791	0.0002484773404
792	0.0002481331598
793	0.0002478010198
794	0.0002474096211
795	0.0002470718048
796	0.0002466784033
797	0.0002463401679
798	0.0002457091276
799	0.0002453764752
800	0.0002450118666
801	0.0002446445471
802	0.0002441673409
803	0.000243950655
804	0.0002436304299
805	0.0002433042581
806	0.0002429857915
807	0.000242668168
808	0.0002423513377
809	0.0002419758658
810	0.0002416609901
811	0.0002412745149
812	0.0002409033598
813	0.0002405909669
814	0.000240232981
815	0.0002398788491
816	0.0002396032203
817	0.0002392777243
818	0.0002389620957
819	0.0002387088722
820	0.0002383942115
821	0.0002380323045
822	0.0002377171849
823	0.0002374492265
824	0.0002371458367
825	0.0002367624761
826	0.0002364529107
827	0.0002361253696
828	0.0002358596356
829	0.0002355588511
830	0.0002352115954
831	0.0002349038243
832	0.000234535516
833	0.0002341885843
834	0.0002338834897
835	0.0002335818977
836	0.0002333246311
837	0.0002330652634
838	0.0002327731077
839	0.0002324815879
840	0.0002321904674
841	0.0002319003442
842	0.0002316107669
843	0.0002313145087
844	0.0002310265521
845	0.0002306600584
846	0.0002303737442
847	0.0002300824417
848	0.0002297216794
849	0.0002294280803
850	0.0002291352615
851	0.0002288505977
852	0.0002285259472
853	0.000228235439
854	0.0002279123474
855	0.0002276234102
856	0.0002273372797
857	0.0002270060535
858	0.0002267194219
859	0.000226442728
860	0.0002261664985
861	0.0002258403866
862	0.0002255660329
863	0.0002252830548
864	0.0002249162565
865	0.0002246440578
866	0.0002243722087
867	0.0002240397729
868	0.0002237695695
869	0.0002234943697
870	0.0002232165374
871	0.0002229484453
872	0.0002226810045
873	0.0002224141406
874	0.0002221784182
875	0.0002218639165
876	0.0002215988085
877	0.0002212859366
878	0.0002210135594
879	0.000220741281
880	0.000220439778
881	0.0002201301438
882	0.0002198694827
883	0.0002196092459
884	0.0002193496696
885	0.0002190904843
886	0.0002187846143
887	0.0002185191014
888	0.0002182248223
889	0.0002179684965
890	0.0002177898413
891	0.0002175259559
892	0.0002172711025
893	0.0002169703445
894	0.0002167167824
895	0.0002162392098
896	0.0002159790924
897	0.0002157278604
898	0.0002154218966
899	0.0002151637754
900	0.000214864272
901	0.0002146074752
902	0.0002143140909
903	0.0002140592565
904	0.0002138061811
905	0.0002135601077
906	0.0002130540132
907	0.0002128097901
908	0.00021256107
909	0.0002123115206
910	0.0002120688095
911	0.0002118267771
912	0.0002115853901
913	0.0002113441935
914	0.0002110492676
915	0.0002106921833
916	0.0002104513877
917	0.0002102067499
918	0.0002099688719
919	0.0002097267345
920	0.0002094379652
921	0.0002091960777
922	0.0002089603194
923	0.0002087205028
924	0.0002084525633
925	0.0002083317306
926	0.0002080902826
927	0.0002078494164
928	0.0002076486387
929	0.0002074087998
930	0.0002070072855
931	0.0002067763913
932	0.000206538568
933	0.0002063381737
934	0.0002061089804
935	0.0002058800367
936	0.0002056430278
937	0.0002053716099
938	0.000205144499
939	0.0002049180376
940	0.0002046646838
941	0.0002044358046
942	0.000204210582
943	0.0002040260693
944	0.000203802056
945	0.0002035730239
946	0.000203388603
947	0.0002031657218
948	0.000202902642
949	0.0002026321452
950	0.0002023830326
951	0.0002021311597
952	0.0002017636913
953	0.0002015435259
954	0.0002012758444
955	0.0002010958949
956	0.0002008779034
957	0.0002006604439
958	0.0002004435984
959	0.0002002228565
960	0.0001998446174
961	0.0001996243419
962	0.0001993716194
963	0.0001991184888
964	0.0001989048234
965	0.0001986905811
966	0.0001984779774
967	0.0001982658894
968	0.0001980540204
969	0.0001978717974
970	0.0001976554825
971	0.0001974185628
972	0.000197170289
973	0.000196925348
974	0.000196716342
975	0.0001965079153
976	0.0001962998925
977	0.0001960873196
978	0.0001958733659
979	0.0001956399464
980	0.0001954338011
981	0.0001951902806
982	0.0001949782819
983	0.0001947685933
984	0.0001945600413
985	0.0001943560571
986	0.0001941842665
987	0.000193949367
988	0.0001937095621
989	0.0001935075332
990	0.0001933058865
991	0.0001930687846
992	0.0001928295754
993	0.0001926293132
994	0.0001923562216
995	0.000192221008
996	0.0001919927023
997	0.0001917657252
998	0.0001915636419
999	0.0001913645908
